Player Name,Assists,Points,Total rebounds,Steals,Game ID,Defensive rebounds,3-pointers attempted,3-pointers made,Field goals attempted,Field goals made,Free throws attempted,Free throws made,Minutes played,Personal fouls,Turnovers,Blocks,Offensive rebounds,Field goal percentage,Free throw percentage,3-pointer percentage
Norman Powell,,17,,,432,,,,,,,,,,,,,,,
Kyle Lowry,,21,,,432,,,,,,,,,,,,,,,
Delon Wright,,11,,,432,,,,,,,,,,,,,,,
Nerlens Noel,,17,12,,433,,,,,,,,39,,,,,,,
Jose Calderon,3,3,,,433,,,,,,,,21,,,,,,,
CJ Miles,,17,5,2,434,,4,1,10,6,4,4,,,,,,,,
Paul George,,26,10,,434,,5,2,22,10,5,4,,,6,,,,,
Jared Sullinger,,11,11,,434,,3,1,10,5,,,,,,,,,,
Isaiah Thomas,4,14,,,434,,4,1,13,4,7,5,,,,,,,,
Marcus Smart,2,8,,,434,,4,0,6,1,8,6,21,,,,,,,
Thaddeus Young,,11,10,5,435,,,,,,,,,,,,,,,
Brook Lopez,,28,12,,435,,,,,,,,,,,,,,,
Chandler Parsons,,19,10,,435,,,,,,,,,,,,,,,
Zaza Pachulia,,16,12,,435,,,,,,,,,,,,,,,
James Harden,6,33,7,,436,,,,,,,,,,,,,,,
DeMarcus Cousins,,26,12,,436,,,,,,,,,,,,,,,
Darren Collison,13,14,7,,436,,,,,,,,,,,,,,,
Kemba Walker,,24,,,437,,,,,,,,,,,,,,,
LeBron James,,27,,,437,,,,,,,,,,,,,,,
Kevin Love,,22,,,437,,,,,,,,,,,,,,,
Kawhi Leonard,,21,,,438,,,,16,7,,,,,,,,,,
Tony Parker,,17,,,438,,,,,,,,,,,,,,,
Pau Gasol,,17,,,438,,,,,,,,,,,,,,,
Blake Griffin,5,29,9,,438,,,,17,9,,,,,,,,,,
Chris Paul,5,17,6,,438,,,,,,,,,,,,,,,
Austin Rivers,,23,,,438,,,,,,,,,,,,,,,
Robert Covington,,5,,,439,,,,,,,,,,3,,,,,
Joel Embiid,,25,,,439,,,,,,,,,,,,,,,
Jahlil Okafor,,6,,,439,,,,,3,,,,,3,,,,,
Gerald Henderson,,6,,,439,,3,,,3,,,,,,,,,,
Sergio Rodriguez,,18,3,3,439,3,,,,,,,,,,,,,,
Ersan Ilyasova,,17,,,439,,,,,,,,,,,,,,,
Dario Saric,,12,,,439,,,,,,,,,,,,,,,
Rudy Gay,,17,9,,439,,,,,,,,,,,,,,,
DeMarcus Cousins,,30,,,439,,,,20,,,,,,,,,,,
Darren Collison,,9,,,439,,,,,,,,,,,,,,,
Ty Lawson,,12,,,439,,,,,,,,,,,,,,,
Otto Porter,2,20,9,,440,,,,,,,,,,,,,,,
Jared Dudley,,17,,,440,,,,,,,,,,,,,,,
Marcin Gortat,,12,,,440,,,,,,,,,,,,,,,
John Wall,11,19,7,5,440,,,,,,,,,,,1,,,,
Ramon Sessions,4,11,,,440,,,,,,,,,,,,,,,
Jonas Valanciunas,,8,9,,440,,,,,,,,,,,,,,,
DeMar DeRozan,5,34,6,2,440,,,,,,15,15,,,,2,,,,
Kyle Lowry,6,11,3,2,440,,,,,,,,,,,,,,,
Bismack Biyombo,,12,12,,440,,,,,,,,,,,,,,,
Terrence Ross,,14,6,,440,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,,11,,1,441,,,,,,,,,,,,,,,
Cody Zeller,1,18,2,,441,,,,,,,,,,,,,,,
Nicolas Batum,8,20,5,2,441,,,,,,,,,,,1,,,,
Kemba Walker,9,17,6,,441,,,,,,,,,,,,,,,
Frank Kaminsky,1,10,,,441,,,,,,,,,,,,,,,
Marco Belinelli,1,16,1,,441,,,,,,,,,,,,,,,
Kelly Oubre Jr.,1,15,,2,441,,,,,,,,,,,,,,,
Marcin Gortat,,16,,,441,,,,,,,,,,,1,,,,
Bradley Beal,9,20,4,,441,,,,,,,,,,,,,,,
John Wall,10,25,6,,441,,,,,,8,,,,8,,,,,
Jason Smith,2,12,,3,441,,,,,,,,18,,,,,,,
Jordan Hill,4,18,6,,442,,,,19,9,,,,,,,,,,
Jordan Clarkson,6,23,5,5,442,5,5,2,21,10,,1,,,,1,,,,
Jabari Brown,7,18,,,442,,6,1,17,6,6,5,46,,,,,,,
Omri Casspi,6,26,9,,442,,5,2,14,7,13,10,,,,,,,,
Carl Landry,,14,3,,442,,,,7,5,4,4,19,,,,,,,
Jason Thompson,,10,10,,442,,,,8,4,4,2,,,,3,,,,
Ray McCallum,,12,5,,442,,1,0,11,5,2,2,28,,,,,,,
Derrick Williams,,20,,,442,,4,1,12,6,,,29,,,,,,,
Tobias Harris,,14,,,443,,,,,,,,,,,,,,,
Marcus Morris,,14,,,443,,,,,,,,,,,,,,,
Andre Drummond,,8,17,,443,,,,,,,,,,,1,,,,
Ish Smith,7,9,1,3,443,,,,,,,,,,,,,,,
Jon Leuer,1,13,6,,443,,,,,,,,,,,,,,,
Reggie Jackson,,,1,,443,,,,,,,,,,,,,,,
Stanley Johnson,,12,3,,443,,,,,,,,,,,,,,,
Nikola Mirotic,2,28,5,3,443,,,,,,,,,,,1,,,,
Paul Zipser,2,15,4,1,443,,,,,,,,,,,,,,,
Joffrey Lauvergne,3,17,7,1,443,,,,,,,,,,,,,,,
Jimmy Butler,12,16,,2,443,,,,,,,,,,,,,,,
Rajon Rondo,9,5,2,1,443,,,,,,,,,,,,,,,
Bobby Portis,2,12,6,,443,,,,,,,,,,,,,,,
Serge Ibaka,0,31,,0,444,,,,,,,,,,,,,,,
Victor Oladipo,,12,1,1,444,1,1,,,,,,,,1,,,,,
Russell Westbrook,16,41,12,,444,,,,,,,,,,,,,,,
Eric Bledsoe,,27,,2,445,,,,,,,,,,,,,,,
Brandon Knight,,21,,,445,,,,13,8,,,,,,,,,,
Andrew Wiggins,2,26,,,445,,2,,,,,,,,,,,,,
Karl-Anthony Towns,,28,15,,445,,,,,,,,,,,2,,,,
Zach LaVine,,23,,,445,2,,4,,,,,,2,2,,2,,,
Rudy Gay,2,13,12,1,446,,,,,,,,,,,,,,,
Omri Casspi,,16,6,,446,,,,,,,,39,,,,,,,
Ben McLemore,,17,,,446,,,,,,,,,,,,,,,
Rajon Rondo,,,,1,446,,,,,,,,,5,,,,,,
Marco Belinelli,,23,,,446,,,,,,,,26,,,,,,,
Chris Bosh,4,23,11,,446,,2,2,,,,,,,1,1,,,,
Hassan Whiteside,,12,5,2,446,,,,,4,4,4,,,,4,,,,
Dwyane Wade,6,24,5,2,446,4,2,,,,,4,,,,,,,,
Tyler Johnson,,19,,,446,,,,,,,,25,,,,,,,
LeBron James,5,30,6,1,447,,2,1,16,13,4,3,35,2,,,1,,,
Kevin Love,,11,,,447,,,,,,2,,,,2,,,,,
Kyrie Irving,,13,,,447,,,,,,,,,,,,,,,
Brook Lopez,5,22,7,,447,,,,,,,,,,,,,,,
Shane Larkin,7,16,3,,447,,,,,,,,31,,,,,,,
Rondae Hollis-Jefferson,,10,,,447,,,,8,,,,,,,,,,,
Gordon Hayward,6,25,9,1,448,,,,,,,,34,,,,,,,
Joe Johnson,,12,,,448,,,,,,,,,,,,,,,
Rudy Gobert,,12,,,448,,,,,,,,,,,,,,,
Joe Ingles,,12,,,448,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,,10,,,448,,,,12,4,,,29,,,,,,,
Ish Smith,,16,,,448,,,,9,6,,,,,,,,,,
Tobias Harris,,12,,,448,,,,,,,,,,,,,,,
Aron Baynes,,12,12,,448,,,,,,,,23,,,,,,,
Bradley Beal,,23,,,449,,,,,,,,,,,,,,,
John Wall,10,30,,,449,,,,,,,,,,,,,,,
Wilson Chandler,,21,,,449,,,,,,,,,,,,,,,
Mason Plumlee,,19,10,,449,,,,,,,,,,,,,,,
Gary Harris,,26,,,449,,9,6,15,10,,,,,,,,,,
Markel Brown,,,,,450,,,,,,,,21,,,,,,,
Deron Williams,2,,6,1,450,,,4,,,,,35,,1,,,,,
Bojan Bogdanovic,,,3,,450,3,,,,,,,11,,3,,,,,
Dirk Nowitzki,2,20,6,,450,,,2,,,,,31,,,,,,,
Amar'e Stoudemire,,,,,450,,,,,,,,20,,,,,,,
Al-Farouq Aminu,2,12,5,4,450,,,2,,,,,,,,2,,,,
Devin Harris,,14,,,450,,,2,,,,,,,,,,,,
Gorgui Dieng,3,21,8,1,451,,,,9,8,6,5,41,,,2,,,,
Karl-Anthony Towns,,16,6,,451,6,,,,,,6,37,,,,,,,
Andrew Wiggins,3,26,4,,451,,2,2,19,9,9,6,32,,6,,,,,
Ricky Rubio,,12,3,2,451,,,,,,6,6,36,,,,,,,
DeMar DeRozan,4,31,4,2,451,1,2,2,19,11,8,7,38,1,,,3,,,
Kyle Lowry,6,21,3,1,451,,8,3,14,6,6,6,39,3,,,1,,,
Cory Joseph,6,18,2,,451,,2,1,8,6,8,5,22,,,,,,,
Evan Fournier,,,4,,452,,,,,,,,,,5,,,,,
Aaron Gordon,3,17,4,,452,3,,,,,3,,,,,,,,,
Victor Oladipo,1,18,1,,452,,,,,,,,,,,,,,,
CJ Watson,,3,,,452,,3,,,,,,,,3,,,,,
CJ McCollum,3,18,1,,452,,,,17,8,,,,,,,,,,
Damian Lillard,10,19,4,,452,,,,11,6,,,,,,,,,,
Gerald Henderson,,,,,452,,,,,,,,20,,,,,,,
LeBron James,,20,,,453,,,,,,,,,,,,,,,
Kevin Love,,29,,,453,,,,,,,,,,,,,,,
Kyrie Irving,,28,,,453,,,,,,,,,,,,,,,
Andre Drummond,,20,8,,453,,,,,,8,,,,,3,,,,
Kentavious Caldwell-Pope,,19,,,453,,,,,,,,,,,,,,,
Markieff Morris,2,23,8,,454,,,,,,,,,,,,,,,
Marcin Gortat,1,8,7,1,454,,,,,,,,,,,1,,,,
Bradley Beal,4,18,5,1,454,,,,,,,,,,,,,,,
John Wall,7,24,4,1,454,,,,,,,,,,,,,,,
Kelly Oubre Jr.,1,10,2,1,454,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,1,8,7,,454,,,,,,,,,,,1,,,,
Marvin Williams,4,13,8,2,454,,,,,,,,,,,1,,,,
Cody Zeller,2,13,9,3,454,,,,,,,,,,,2,,,,
Nicolas Batum,6,4,7,,454,,,,,,,,,,,,,,,
Kemba Walker,5,21,2,,454,,,,,,,,,,,1,,,,
Marco Belinelli,2,18,3,1,454,,,,,,,,,,,,,,,
Otto Porter Jr.,,21,,,455,,,,,,,,,,,,,,,
John Wall,9,19,,,455,,,,,,,,,,,,,,,
Paul Millsap,,4,4,,455,,,,7,1,,,,,,,,,,
Dwight Howard,,12,13,,455,,,,,,,,,,,,,,,
Tim Duncan,,8,,,456,,,,,,,,20,,,,,,,
Manu Ginobili,,17,,,456,,6,1,11,5,8,6,25,,,,,,,
Luis Scola,,16,8,,456,,1,0,14,8,1,0,33,,,,,,,
DeMar DeRozan,6,28,4,1,456,,,,15,10,8,8,37,,,1,1,,,
Kemba Walker,4,27,,2,457,,,,15,11,,,,,,,,,,
Kawhi Leonard,,23,,,457,,,,,,,,,,,,,,,
Manu Ginobili,,13,,,457,,,,,,,,,,,,,,,
Patty Mills,,15,,,457,,,,,,,,,,,,,,,
Thaddeus Young,,22,8,2,458,,1,0,20,8,6,6,,,,,,,,
Gorgui Dieng,,6,18,,458,,,,,,,,,,,,,,,
Andrew Wiggins,,23,4,2,458,,1,0,14,7,12,9,,,,,,,,
Zach LaVine,,11,5,,458,,2,1,9,3,5,4,,,,,,,,
Serge Ibaka,,13,19,,458,,3,1,13,6,,,,,,,,,,
Russell Westbrook,,18,4,,458,,,,22,7,,4,,,4,,,,,
Dion Waiters,,10,,,458,,3,1,12,4,4,1,,,,,,,,
Anthony Morrow,,14,,,458,,7,1,13,5,3,3,,,,,,,,
Reggie Jackson,,14,,,458,,1,1,7,5,3,3,,,,,,,,
TJ Warren,,20,4,2,459,,,,,,,,,,,3,,,,
Tyson Chandler,,11,,,459,,,,,,,,,,,2,,,,
Devin Booker,5,14,2,,459,,,,20,5,,,,,,,,,,
Eric Bledsoe,5,14,,,459,,,,,,,,,,,,,,,
Anthony Davis,,34,9,,459,,,,,,,,,,,5,,,,
Jrue Holiday,7,30,,,459,,,,,,,,,,,3,,,,
E'Twaun Moore,,12,4,4,459,,,,,,,,,,,,,,,
Eric Bledsoe,4,24,6,,460,,,,,,,,,,,,,,,
James Harden,12,32,,,460,,,,18,9,,,,,,,,,,
Eric Gordon,,,,,460,,,3,,,,,,,,,,,,
Carmelo Anthony,,13,,,461,,,,,,,,,,,,,,,
Mindaugas Kuzminskas,,17,,,461,,,,,,,,,,,,,,,
Derrick Rose,5,30,10,2,461,,,,,,,,,,,2,,,,
Justin Holiday,,13,,,461,,,,,,,,,,,,,,,
Willy Hernangomez,,17,11,,461,,,,,,,,,,,,,,,
Al Horford,10,5,7,,461,,,,14,2,,,,,,,,,,
Isaiah Thomas,2,39,3,,461,,,,,,,,,,,,,,,
Paul Millsap,,23,14,,462,,,,,,,,,,,,,,,
Al Horford,,16,4,,462,,,,,,,,,,,,,,,
Kent Bazemore,2,14,3,,462,,,,,,,,,,,,,,,
Jeff Teague,7,20,,,462,,,,,,,,29,,,,,,,
Matt Barnes,,15,,,462,,,,,,,,27,,,,,,,
Mike Conley,9,16,,,462,,,,,,,,,,,,,,,
Courtney Lee,1,14,,,462,,,,,,,,,,,,1,,,
Vince Carter,,14,,,462,,,,,,,,,,,,,,,
Gordon Hayward,5,23,6,2,463,,,3,16,7,,,,,,,,,,
Rudy Gobert,,14,17,,463,,,,,,,,39,,,5,,,,
Lou Williams,,38,,,463,,,,,,,,34,,,,,,,
Hassan Whiteside,,,,2,464,,,,,3,,3,,3,,,2,,,
Dwyane Wade,4,24,6,3,464,,,,21,10,,,,,,2,,,,
Goran Dragic,,26,6,,464,,4,3,20,10,,,41,,,,,,,
Josh Richardson,,11,,,464,,2,2,6,3,4,3,24,,,,,,,
Jonas Valanciunas,,24,14,,464,,,,16,10,,,,,,,,,,
DeMar DeRozan,,22,,,464,,,,22,9,,,,,,,,,,
Terrence Ross,,19,2,,464,,,2,13,7,,3,27,,2,2,,,,
Brandon Knight,,17,,,465,,4,,,,,,,,,,,,,
TJ Warren,,19,,,465,,,,,,,,,,,,,,,
Mirza Teletovic,,24,,,465,,,,,,,,,,,,,,,
Draymond Green,,,,,465,,,,,,,,,1,,1,,,,
Klay Thompson,,43,,,465,,,,,,,,,,,,,,,
Stephen Curry,7,25,,,465,,,,,,,,,,,,,,,
Thabo Sefolosha,3,12,4,4,466,,,,,,,,,,,1,,,,
Paul Millsap,3,20,,,466,,,2,,,,,,,,1,,,,
Kris Humphries,,10,,,466,,,,,,,,,,,,,,,
Dennis Schroder,5,27,6,1,466,,,,,,,,,,,,,,,
Mike Muscala,,13,,,466,,,,,,,,,,,,,,,
Danilo Gallinari,,21,11,,466,,,,,,,,,,,,,,,
Wilson Chandler,,19,11,,466,,,,,,,,,,,,,,,
Gary Harris,,12,,,466,,,,,,,,,,,,,,,
Emmanuel Mudiay,,17,,,466,,,,,,,,,,,,,,,
Will Barton,,12,,,466,,,,,,,,,,,,,,,
Andrew Wiggins,,21,,3,467,,,,,,,,,,,,,,,
Anthony Davis,,35,,,467,,,,,,,,,,,,,,,
Jrue Holiday,9,19,,,467,,3,,,,4,3,27,,,,,,,
Derrick Rose,,30,,,468,,,,,,,,,,,,,,,
Carmelo Anthony,,26,7,,468,,,,,,,,,,,,,,,
Kristaps Porzingis,,19,10,,468,,,,,,,,,,,,,,,
Jimmy Butler,4,32,6,,469,,4,,,,,,43,,,,,,,
Dwyane Wade,,19,,,469,,,,,,,,,,,,,,,
Tobias Harris,,22,,,469,,,,,,,,40,,,,,,,
Andre Drummond,,15,10,,469,,,,,,,,25,,,,,,,
Reggie Jackson,7,7,,,469,,,,,,,,18,,,,,,,
Isaiah Thomas,,23,,,470,,,,,,,,24,,,,,,,
KJ McDaniels,,17,,,470,,,,,,,,28,,,,,,,
Jae Crowder,,17,4,,471,4,4,,,,,,,,,,,,,
Avery Bradley,,18,,,471,,,,,,,,,4,,,,,,
Isaiah Thomas,8,25,,,471,,,,,,,,35,,,,,,,
Hassan Whiteside,,25,17,,471,,,,13,10,,,,,,,,,,
Goran Dragic,17,27,,,471,,,,,,,,,,,,,,,
Dion Waiters,4,33,,1,472,4,8,,,,1,1,33,1,,,1,,,
Alex Len,,31,15,1,473,,1,,,,,,,,,,,,,
Devin Booker,6,14,4,,473,,,,,,,,,,,,,,,
Mario Hezonja,,12,4,,473,,,,,,,,,,,,,,,
Elfrid Payton,11,19,,,473,,,,,,,,,,,,,,,
Joel Embiid,1,13,10,1,474,,,,10,6,1,1,23,,6,2,,,,
Kevin Love,,27,5,,475,5,4,3,15,9,,,,,,,,,,
Tristan Thompson,,14,14,,475,,,,,,,,,,,,,,,
Kyrie Irving,,23,,,475,,2,0,27,8,8,7,,,,,,,,
Dion Waiters,,17,5,,475,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,,12,10,,475,,,,,,,,,,,,,,,
Gerald Henderson,4,14,8,,475,,,,17,6,,,,3,,,3,,,
Kemba Walker,,10,,,475,,8,1,16,4,,,,,,,,,,
Gary Neal,,11,,,475,,,,,,,,,,,,,,,
Marvin Williams,,10,,,475,,,,,,,,,,,,,,,
Carmelo Anthony,,12,5,1,476,,,1,,,,,,,,,,,,
Kristaps Porzingis,,4,3,,476,,,,8,2,,,,,1,,1,,,
Gordon Hayward,5,24,4,,476,,,,,,,,,,,,,,,
Derrick Favors,,20,8,,476,,,,,,,,,,,,,,,
Kent Bazemore,4,10,5,3,477,,,,,,,,,,,1,,,,
Paul Millsap,,22,,,477,,,,,,,,,,,,,,,
Kyle Korver,,22,,,477,,4,4,,,,,,,,,,,,
Jeff Teague,7,19,,,477,,,,,,,,,,,,,,,
Anthony Davis,3,43,10,4,477,,,,23,14,16,14,,,,3,,,,
Eric Gordon,,22,,,477,,,,15,8,,,,,,,,,,
Ish Smith,11,8,4,,477,,,,,,,,34,,,,,,,
Ryan Anderson,4,10,5,,477,,,,,,,,30,,,2,,,,
Gordon Hayward,5,20,7,1,478,,2,,,,2,2,,2,,,,,,
Derrick Favors,1,16,14,1,478,,,,,,,,29,,,3,,,,
Rodney Hood,1,18,2,1,478,,,,,,,,,,,,,,,
Robert Covington,1,12,8,,478,,,,,,,,,,,,,,,
Joel Embiid,,14,9,1,478,,,,,,,,,,,1,,,,
Jahlil Okafor,1,15,4,,478,,,,,,,,,,,1,,,,
Ersan Ilyasova,2,10,3,,478,,,,,,,,,,,,,,,
Tobias Harris,1,21,4,3,479,,,,,,,,,,,,,,,
Marcus Morris,,10,5,,479,,5,,,5,,,,,,,,,,
Andre Drummond,,10,,,479,,,,,5,,,,,,,,,,
Kentavious Caldwell-Pope,,10,,,479,,,,,,,,,,,,,,,
Ish Smith,3,14,1,,479,,,,,,,,,,,,,,,
Jon Leuer,,8,3,,479,,,,,,,,,,,,,,,
Steven Adams,,16,9,1,479,,,,,,,,,,,,,,,
Victor Oladipo,2,18,6,1,479,,,,,,,,,,,,,,,
Anthony Morrow,1,21,1,,479,,,,,,,,26,,,,,,,
Enes Kanter,,12,3,,479,,,,,,,,,,,,,,,
Ed Davis,,2,11,,480,,,,,,,,,,,,,,,
Mason Plumlee,7,13,12,,480,,,,,,,,,,,,,,,
CJ McCollum,5,24,4,,480,,,,,,,,,,,,,,,
Damian Lillard,,27,,,480,,,,24,8,,,,,,,,,,
Anthony Davis,6,38,9,,480,,,,,,,,,,,4,,,,
Tim Frazier,8,12,,,480,,,,,,,,,,,,,,,
Terrence Jones,,15,7,,480,,,,10,6,,,,,,4,,,,
Jrue Holiday,7,21,,,480,,,,,,,,23,,,,,,,
Rondae Hollis-Jefferson,,19,,,481,,,,,,,,,,,,,,,
Jeremy Lin,,14,,,481,,,,,,,,,,,,,,,
KJ McDaniels,,10,,,481,,,,,,,,,,,,,,,
Justin Hamilton,,20,,,481,,,,,,,,,,,,,,,
Marcin Gortat,,8,9,,481,5,,,,,,,,,,,,,,
Bradley Beal,,19,,,481,,,,,,,,,,,,,,,
John Wall,,22,,,481,,,,,,,,,,,,,,,
Bojan Bogdanovic,,17,,,481,,,,,,,,,,,,,,,
Ian Mahinmi,,16,,,481,,,,,,,,,,,,,,,
Kelly Oubre Jr.,,9,,,481,,,,9,,,,,,,,,,,
Brandon Jennings,,18,,,481,,,,,,,,,,,,,,,
Jason Smith,,8,,,481,,,,,,,,,,,,,,,
Amar'e Stoudemire,,20,,,482,,,,,,,,25,,,,,,,
Russell Westbrook,8,32,7,,482,,,,,,,,24,,,,,,,
Reggie Jackson,4,10,,,482,,,,,,,,29,,,,,,,
Grant Jerrett,,,,,482,,,,,,,,9,,,,,,,
Kawhi Leonard,2,13,4,1,483,,,,,,,,,,,1,,,,
LaMarcus Aldridge,,27,13,,483,,,,,,,,,,,,,,,
Pau Gasol,2,18,9,1,483,,,,,,,,,,,1,,,,
Tony Parker,,22,3,,483,,,,,,,,,,,,,,,
Manu Ginobili,3,10,3,,483,,,,,,,,,,,,,,,
Paul Millsap,3,32,13,,483,,,3,,,,,,,,,3,,,
Dennis Schroder,10,16,,,483,,,,,,,,,,,,,,,
Kyle Korver,,14,,,483,,,,,,,,39,,,,,,,
Tim Hardaway Jr.,,29,,,483,,,,,,,,,,,,,,,
Andrew Wiggins,4,,,,484,,,4,,,,,,,,,,,,
Mo Williams,7,,,,484,2,7,,,,2,2,,2,,,,,,
Randy Foye,,,,,484,,,,,,,,8,,,,,,,
Jameer Nelson,,16,,,484,,,,,,,,19,,,,,,,
Blake Griffin,11,13,,,485,,,,14,4,,,,,,,,,,
JJ Redick,,23,,,485,,6,4,13,9,,,,,,,,,,
Kyrie Irving,,28,,,485,,,,19,8,,,,,,,,,,
Richard Jefferson,,12,,,485,,,,,,,,22,,,,,,,
Wilson Chandler,,32,6,,486,,,,,,,,,,,,,,,
Kenneth Faried,,19,17,,486,,,,,,,,,,,,,,,
Blake Griffin,8,22,9,,486,,,,,,,,,,,,,,,
DeAndre Jordan,,20,21,,486,,,,,,,,,,,4,,,,
Chris Paul,9,17,7,,486,,,,,,,,,,,,,,,
Jae Crowder,,19,,,487,,,,,,,,,,,,,,,
Kelly Olynyk,,20,9,,487,,,,,,,5,,,,,,,,
Avery Bradley,,18,,,487,,,,,,,,,,,,,,,
Isaiah Thomas,,18,,,487,,,,,,,,,,,,,,,
David Lee,,10,,,487,,,,,,,,,,,,,,,
Nicolas Batum,7,17,,,487,,,,15,6,,,,,,,,,,
Frank Kaminsky,,23,,,487,,,,,,,,,,,,,,,
Alex Len,,2,4,,488,,,,,,,,22,,,,,,,
Brandon Knight,7,28,1,3,488,1,,,,,12,10,,1,,,,,,
Dewayne Dedmon,,8,8,,488,,,,,,,,21,,,1,,,,
Victor Oladipo,3,38,4,3,488,,,,,,,,,,7,,,,,
Willie Green,1,,,,488,,,,,1,,,,,,,1,,,
Channing Frye,,4,4,,488,,,,,,,,15,,,1,,,,
Wilson Chandler,1,13,6,,489,,,,,,,,,,,,,,,
Nikola Jokic,4,27,13,,489,,,,,,,,,,,2,,,,
Gary Harris,,16,3,1,489,,,,,,,,,,,1,,,,
Jameer Nelson,8,12,8,2,489,,,,,,,,,,,,,,,
Will Barton,4,12,3,1,489,,,,,,,,,,,,,,,
Jamal Murray,1,,,1,489,,,,,,,,,,,,,,,
LeBron James,12,27,5,2,489,,,,,,,,,,,,,,,
Kevin Love,5,16,9,,489,,,,,,,,,,,,,,,
Tristan Thompson,1,13,13,1,489,,,,,,,,,,,1,,,,
Kyrie Irving,5,27,4,1,489,,,,,,,,,,,1,,,,
Kyle Korver,1,14,5,1,489,,,,,,,,,,,,,,,
Jimmy Butler,,22,,,490,,,,,,,,,,,,,,,
Bojan Bogdanovic,1,15,,,490,1,4,,,,4,,,1,1,,,,,
John Wall,19,18,,,491,,,,,,,,,,,,,,,
Anthony Davis,,36,17,,491,,,,,,,,,,,,,,,
LeBron James,,31,11,4,492,,,,,,,,,,,2,,,,
Kevin Love,3,23,9,,492,,,6,,,,,,3,,,2,,,
Tristan Thompson,,12,7,,492,,,,,,,,28,5,,,5,,,
Isaiah Thomas,2,5,,,492,,,,9,2,2,,,,,,,,,
Jae Crowder,4,16,7,2,492,,,,,,,4,31,,4,,,,,
DeMarcus Cousins,,22,9,,493,,,,20,7,,,,,,,,,,
Kosta Koufos,,16,13,,493,,,,,,,,,,,3,,,,
Garrett Temple,4,17,6,,493,,,,,,,,,,,,,,,
Darren Collison,6,11,2,,493,,,,,,,,,,,,,,,
Tony Allen,,16,9,2,493,,,,,,,,,,,,,,,
Marc Gasol,4,20,,,493,,,,,,,,,,,,,,,
Mike Conley,6,8,3,2,493,3,3,,,,,,,,3,,,,,
Zach Randolph,,10,,,493,,,,,,,,,,,,,,,
Patrick McCaw,2,11,4,2,494,,,,,,,,,,,1,,,,
Draymond Green,7,12,8,1,494,,,,,,,,,,,2,,,,
Klay Thompson,1,13,1,,494,,11,1,22,5,,,,,,,,,,
Stephen Curry,5,23,6,5,494,,,,,,,,,,,,,,,
Andre Iguodala,2,10,7,,494,,,,,,,,,,,,,,,
Jimmy Butler,6,22,5,4,494,,,,,,,,,,,1,,,,
Bobby Portis,,17,13,,494,,,,,,,,,,,1,,,,
Robin Lopez,,10,3,,494,,,,,,,,,,,1,,,,
Dwyane Wade,3,12,5,2,494,,,,,,,,,,,,,,,
Paul Zipser,1,9,4,1,494,,,,,,,,,,,,,,,
Brandon Ingram,,14,,,495,,,,,,,,,,,,,,,
Julius Randle,,14,,,495,,,,,,,,,,,,,,,
Tarik Black,,9,10,,495,,,,,,,,,,,,,,,
D'Angelo Russell,6,4,2,,495,,,,,,,,,,,,,,,
Nick Young,,17,,,495,,,,,,,,,,,,,,,
Ivica Zubac,,10,,,495,,,,,,,,,,,,,,,
Jordan Clarkson,,12,,,495,,,,,,,,,,,,,,,
Lou Williams,,22,,,495,,,,,,,,26,,,,,,,
Carmelo Anthony,,26,,,495,,,,,,,,,,,,,,,
Kristaps Porzingis,,16,,,495,,,,,,,,,,,,,,,
Kyle O'Quinn,,10,,,495,,,,,,,,,,,,,,,
Willy Hernangomez,,,13,,495,,,,,,,,,,,,,,,
Justin Holiday,,14,,,495,,,,,,,,,,,,,,,
Brandon Jennings,,16,,,495,,,,,,,,,,,,,,,
Chandler Parsons,,9,,,496,,,,,3,3,3,,,,,,,,
Vince Carter,,20,,,496,,,3,,,,,,3,3,,,,,
Joe Ingles,,20,,,496,,,,,,,,,,,,,,,
Kevin Durant,,27,6,4,497,,,,,,,4,30,,,,,,,
Russell Westbrook,9,20,7,,497,,,,,,,,27,,,,,,,
Dion Waiters,6,12,3,4,497,,,,,,,,,,,,,,,
Anthony Morrow,,15,,,497,,,,,,,,,,,,,,,
Gordon Hayward,4,19,3,2,497,,,,,,,,,,,,,,,
Derrick Favors,,11,7,2,497,,,,,,,,,,,2,,,,
Rudy Gobert,,10,5,,497,,,,,,,,25,,,,,,,
Marc Gasol,6,28,,,498,,,,,,,,,,,,,,,
Dion Waiters,6,28,5,,498,,,,,,,,,,,,,,,
Carmelo Anthony,,18,8,,499,,,,25,7,,,,,,,1,,,
Derrick Rose,8,18,8,,499,,,1,,,,,,,1,,,,,
Jeremy Lamb,,18,17,,499,,,,,,,,,,,,,,,
Kemba Walker,3,28,,,499,,,,,,,,,,,,,,,
LeBron James,4,28,8,1,500,,,,17,11,,,40,,7,,,,,
Kevin Love,,25,10,,500,,,,,,,,36,,,,,,,
Kyrie Irving,7,27,2,1,500,,,,20,10,,,40,,7,,,,,
Iman Shumpert,,10,,,500,,,,,,,,,,,,,,,
Channing Frye,,10,,,500,,,,,,,,,,,,,,,
Devin Booker,,28,,,500,,,,24,12,,,45,,,,,,,
